artist_id,name,popularity,followers
3RPYHNSwe3w0mtfJwKIN9P,Bubba Sparxxx,54,413738
7sQECgfT3RtfL0RZWK63Wg,Do,54,31106
2ht3wxeT69CzyKFChNnNAB,Big Boi,54,447764
1020a42xVklY6c56imNcaa,Slum Village,54,351737
11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,54,222022
1lqW59DUEKqvcHc8mVWBtH,Our Lady Peace,54,386200
74D1UgRzMhTSPz698exXmR,Panjabi MC,54,295871
4rfTlSG4QNPCdjo57jAmMW,Jawga Boyz,54,382568
0b2XeWDPeBiLeskT6RFqMb,DJ Quik,54,885277
1Zz5UxfKSSqc6hpa3xJPCw,J-Kwon,54,288676
7CHilrn81OdYjkh4uSVnYM,Velvet Revolver,54,1517269
0tG3OtnzCjdbL1ZVkDprlS,Big Mato,54,3764
3nJWBJvK7uGvfp4iZh9CkN,Relient K,54,369409
3hozsZ9hqNq7CoBGYNlFTz,OK Go,54,519647
2NQEwAVHBNcI0tGMLlWwF1,Mat Kearney,54,481957
5m7wCUhYhBh7A3A3YMxrbt,Queen Latifah,54,220073
51cLPvmhBdl3qTsZCL32Yl,Nikki Blonsky,54,18753
4EhiIwwMPecLznwn87sRw2,Joachim Garraud,54,32796
5r0KYGxdIZEHZ6z6XbkVbo,Marvin Sapp,54,787253
1Cq0LAHFfvUTBEtMPXUidI,O.A.R.,54,404588
4M6Z1wubeKtwPqbjJygTOc,Shontelle,54,737660
0OuSnRyi1OkLPkR4AqzJwi,Carolina Liar,54,72284
0Chxmm4XMM87mJOHvyiUzL,Kevin Rudolf,54,143859
5JOIrGvup0vD5VjodB62Ui,Ruff Loaderz,54,1810
7qDUWeBzKcDnh15yhYBf2U,Reeve Carney,54,13745
5Tf4EH8tDvznnjULcFxkIl,Alex Clare,54,520112
2Rf4X6m0oayCJhaJ5K63GQ,Nathan Sykes,54,447066
14qypx78D3Jd1mm7c2BqQb,T-Shyne,54,15623
58R5LHkK3vkmEyGUPOR5kS,KONGOS,54,288381
46xMgypLHP8GNsYME3vRnV,The Forest Rangers,54,58677
2iUbk5KhZYZt4CRvWbwb7S,LunchMoney Lewis,54,94853
4N874uPqBka1QiCvnCVOtr,Phoebe Ryan,54,361245
1xHQO9GJIW9OXHxGBISYc5,Marian Hill,54,475202
4j5KBTO4tk7up54ZirNGvK,NERVO,54,740032
6xvpfMjWTougrRRtK7iikz,Mason Ramsey,54,229909
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,54,889754
6q3p11nP1p80Ey6LrOOSed,Hit-Boy,54,92181
2ndyVAdV9UqF1XjyTJt484,Fred Hammond,54,554787
15tTVhFpH8EFXeDgO9xkRO,Trey Lewis,54,106993
7gXy60xRcwYujBFoYHnR2O,Big Red Machine,54,173448
59HbaJ5E8ud7FNLGqUN1KH,Capella Grey,54,58519
78u21hh7csceByaxzd7pbh,State of Mine,54,248561
3fCQnw6VSudXBTN5d2QP2z,Gary Lightbody,54,107157
2Go6wC0GsnkVeRoVwh8rqX,Olga Merediz,55,3178
371jpyGdoChzUASOIG2ECV,Ashley McBryde,55,300660
7hCuNVmOMT7ntattMgmL96,Finneas O'Connell,55,20950
2f9ZiYA2ic1r1voObUimdd,Grace Jones,55,339069
3OoC54nEM3Xl7Kn5hsDdpg,Finesse2tymes,55,261068
0fbFfVckGKsDbAfYnB5mD1,Mannie Fresh,55,258597
2S8UlyXW4JjjHcbeg8ddIo,702,55,843514
6V03b3Y36lolYP2orXn8mV,98º,55,519131
0OUXTnqjvTg4iZ7Lhq6vv7,Lucy Pearl,55,220719
0G070wUUUBptmqGEKAAUVx,U-God,55,138140
6gbGGM0E8Q1hE511psqxL0,Ray J,55,695168
51d3rUlLuMh7EW09aMe7yj,B2K,55,861672
6xBZgSMsnKVmaAxzWEwMSD,Mike Shinoda,55,576313
4z4m1P0iX2nRSPDBEZ8LBT,DJ Sammy,55,96216
25Kw8f1zcn9VtUk5Nl3qrp,Lasgo,55,132822
4Q5sPmM8j4SpMqL4UA1DtS,Lil' Flip,55,596074
7i0Z1tzWVamskO8eLnZ3Kx,Miri Ben-Ari,55,13164
7MP4jhYmFEgb0AtiOkw55s,Play-N-Skillz,55,29560
5yV1qdnmxyIYiSFB02wpDj,The Postal Service,55,603190
7GZ4lesJqy9GNDhGORezoz,Chito Rana$,55,99308
5wugb0kaq0J6nyQ5Xgd17i,Aly & AJ,55,681863
1Q9nxD19emMUTTWtFi7jZc,The Afters,55,294155
6RuIbUAQK9fmBq08AbY6XE,Brooks Jefferson,55,29246
2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,55,568260
6qyi8X6MdP1lu6B1K6yh3h,Silversun Pickups,55,653405
5t2P9w0qT2I9y0DrNhykSj,Matthew Santos,55,6691
1mHuZMOP8FG5ip4yAb1vrB,Michael Franti & Spearhead,55,223928
29ywwKkxfoH7iWwNY1UezA,Francesca Battistelli,55,589991
1PJVVIeS5Wu0wbZDhtC0Ht,Grace Potter,55,126311
2d6W4cnC5XsVOaxtgaj9hA,Eva Simons,55,94675
15SHURx3CnODWKpjmNcxgO,Aldae,55,2494
5LmYIx9kSWBJOWbP4xAxb1,Alexis Jordan,55,178340
3oAazIwC0nAYkOKVQPUC38,Sirah,55,19762
2L8yW8GIoirHEdeW4bWQXq,TJR,55,150479
2BaKphge9AdjZIxQqv7WoQ,The Barden Bellas,55,180655
0Cd6nHYwecCNM1sVEXKlYr,Krewella,55,911235
6kHu5ICQRBZdsAHjAjQlmp,Agatha Lee Monn,55,4240
5Kkhk21siwbW3BfZUwpykJ,Katie Lopez,55,3542
4zxvC7CRGvggq9EWXOpwAo,Kiesza,55,301135
3qnMl4DHT4gndzFAcG4FlM,Kill The Noise,55,417706
1oKdM70mJD8VvDOTKeS8t1,Emily Warren,55,59592
7EEiVZvj6RCEtVX2F2pyxu,Slim Jxmmi,55,116269
7DuTB6wdzqFJGFLSH17k8e,Bhad Bhabie,55,3399044
7f0OLhGgBMX9fUjm1dcPip,Alice Merton,55,360557
6iSZjc4kOoKZKiBXK5HbwD,El Chombo,55,164277
1CO6e7WRJvSFenmQO8n64C,Zhavia,55,425301
5QuBVnBPEzwYvFrgBbwpmU,Empress Of,55,137370
4Q7FV4mw6Q3va79JwftGRv,BabyDrill,55,69910
0uqrdF1UCmMshSk6veOa5K,Sarah Jeffery,55,231063
1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,55,539709
0AsThoR4KZSVktALiNcQwW,Chloe x Halle,55,2418504
5pyVHz7lcfqKoV9BflFYwN,Jameson Rodgers,55,88552
2JSwnwAT1BupAQkhqcRCUw,Sada Baby,55,524137
7MPGCB854Qo4alYMOPkBka,Ritt Momney,55,142401
4xnMDfgEmXZEEDdITKcGuE,Audien,55,192549
2NCGI6dLTxLdI9XHdv7QfM,The Andrews Sisters,55,205405
4vdAAzZBUKbsrvHi6UR7B7,Jessica Darrow,56,27452
6FaLegXtqjGZBH5VFrOlwG,Ktlyn,56,171584
0DxPHf2flBAcV2SnZPg3SV,Jake Scott,56,202467
1OwarW4LEHnoep20ixRA0y,Robert Plant,56,1128669
0jPnVIasXzBYjrlpO5irii,Ingrid Andress,56,170991
5BozIJTTNCufaZpjhy2der,Dahi,56,11523
0HU0U9kdXEHZVxUNbuQe8S,Donny Hathaway,56,601890
5qPRgWcEOGRzoIST0sHAiI,Angel Dior,56,116213
4e9TBaTlI3LVQz3tkTYC0I,Hailey Whitters,56,90131
2xGbY9iFLZqd9BK0YV1aKW,Noeline Hofmann,56,12854
2AUT4fNQ2QC0e2f5pIxOCd,Dem Jointz,56,4832
1IQ4CjwKkdARjL5KtYiMt4,Ez Mil,56,176028
5KNqYrivNgVCHBssEUSu5B,Donell Jones,56,1219895
0ZzYDST6Dib7iYd8hmcLcH,M2M,56,477732
3USpNaxpX1iNqNnQWqg9ob,Mack 10,56,732597
5aEWnrN8h3MhuFUPRfaVuy,Case,56,917737
0AunegKKH2ys98aLxq8G1A,Avant,56,1481137
738OS3zrCO782uDiUN9pet,Lee Ann Womack,56,769780
6vZXamchcIOKzC1c3Elp4J,Cheb Mami,56,620775
2MGT7CYlixSPxAnnkhLpaA,Next,56,1207677
4sbB4Yy6Qig51pKCIKSLw3,Jaheim,56,1461316
0svyIX7Xu3DVMkrOtB88i6,Diamond Rio,56,959198
4mwXUEKaW4ftbncf9Hi58l,Tank,56,734667
7Gf3LSwa5hh8Cjo60WhVjC,India.Arie,56,907339
19KwjzvIL92r29IINtlPNP,Scarface,56,951780
4GMgdB3vwbBOc42hbXEi9p,N.O.R.E.,56,412163
4AGwPDdh1y8hochNzHy5HC,RAC,56,168011
07W0YfsvHM7Mw7Bq48Mb0A,Murphy Lee,56,230631
1255GTUKNCLCTvH9ctD4cT,Dru Hill,56,1546035
0lEssBAxQl2In4RpaB1C2Y,Talib Kweli,56,611523
1WcwbtAnG5HWNbPPK84ued,Hayley May,56,8985
7vWlb4pM85jCHvV771qZZW,Tony! Toni! Toné!,56,1065654
02NfyD6AlLA12crYzw5YcR,Jane's Addiction,56,1449188
0IdYRFTswLdsGwSnzOaGNF,Gretchen Wilson,56,936245
50UMTib697JJ44le8DO2Va,Tony Yayo,56,376020
3mGCLimuzOdod4Lnegny4d,Twinkle Twinkle Little Rock Star,56,64105
79OSA519ScnPY0MVDpu8ZV,Avery Storm,56,3340
2ZVEnkCKF0ytNHpj9cLxte,Sean Paul,56,15084
7xklw3WodFZiNNmQt3DIgp,Angels & Airwaves,56,703581
4wo1267SJuUfHgasdlfNfc,The Raconteurs,56,909757
3IJ770I1QPmwVp7yug0eJ4,Lustra,56,68116
7vXwfZyDp3spzIVNXDaTPN,Metro Station,56,348256
0HRGx78eQaMqoHoopLfi2h,Chuckyy,56,43038
2AVVj8ezW2mJ0v8u7XydiF,Saving Abel,56,899935
6VX2R9L0O0d6qPvqGuIH7b,September,56,123364
13vQloYd6mP7V1mVwKJwS2,Dave Matthews,56,409494
0S7eN9KAsbAaIZtFyCn1q1,Vwillz,56,75291
2teIxF2qgr0rYmTTMKiZ7s,Kevin McCall,56,27921
75FnCoo4FBxH5K1Rrx0k5A,The Band Perry,56,1597233
31HjiqargV4NAw4GZqUale,Ace Hood,56,1847978
4GLJPBj5Cdr9AgLKvLWM4n,Dragonette,56,100311
6jTnHxhb6cDCaCu4rdvsQ0,Hot Chelle Rae,56,558310
4qfQTMwNNuBKJ4rF9Lo4bD,Siinamota,56,204947
2ZavqCJe7uqkRpISes0NFi,Iamsu!,56,282124
0I5HubncQ8E1MFZOlPDY4J,Trinidad James,56,319099
2k8LSCieAnywX4Ku6k3X4m,Grace Phipps,56,18580
5AtWO8IEnjhRLzaVVQxFUs,SoMo,56,709925
2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,56,326378
7HBA3bLuJTLRvjK8NX9ZSy,Sweet Little Band,56,71073
1Wnfj5qZsp8nPsGBBRRa4W,Monty,56,19929
0FOWNUFHPnMy0vOw1siGqi,Belly,56,249968
68abRTdO4meYReMWHvBYb0,Chris Lane,56,1013621
02A3cEvlLLCbIMVDrK2GHV,Starley,56,206684
27mFvqQj8KpjmdKIqcw1mG,Ayo & Teo,56,959325
3EXdLajEO02ziZ90P90bSW,Lil Xan,56,2335198
04ei5kNgmDuNAydFhhIHnD,Landon Cube,56,377125
02ZtVIjKL1PYLlMmP1sz0h,Layton Greene,56,550438
6M6XXCcO5gI68XpIlrUL3Z,Young T & Bugsey,56,368165
4lPl9gqgox3JDiaJ1yklKh,Tierra Whack,56,506678
5ooSG9S0glqP5ZrqqaHBvT,James Fauntleroy,56,29922
4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,57,154768
2as15AH2BTrPk8v4gyElmr,Rhenzy Feliz,57,2487
0KuF7reCTOZwV7YJnHQqgr,The Neptunes,57,107949
0VkWDV0Bfd0EkXvaKAXUTl,Jackson Dean,57,90486
4frDtYgwXXKkbyQzjOmJG5,The Crypt-Kickers,57,2596
4wVcCedmr7FHtUlFnIeJIG,Youjeen,57,13639
2GRDbUJRZwKzeiwxrjJdmQ,2Rare,57,132790
5xKVALj2MSqOHmQhburCM8,Tanner Adell,57,108017
3P33qFNGBVXl86yQYWspFj,Martina McBride,57,1375095
7ocwZINHqO9DZJgFtc1B20,Lara Fabian,57,878995
5fikk4h5qbEebqK2Fc6e48,En Vogue,57,1417838
3LIJJJkO7R5RasRwt7xIn5,Mystikal,57,756890
0EyuKHE1AeE9lWUF8mzKVp,Fuel,57,845501
0HNGrIbq1ZNO2mTp3tMW4L,S Club,57,655398
7FgMLbnZVrEnir95O0YujA,Five For Fighting,57,864693
7Dnu2NmddNymEI2LMZVH5v,Sleepy Brown,57,40112
08rMCq2ek1YjdDBsCPVH2s,Amerie,57,944852
2cNV8vNe2fPFf6OfGOBbSS,Mark Chesnutt,57,785221
6ktyNEnEukKzskQEiXgCFD,Craig Morgan,57,1040742
2S9W9aSAd7e5mp8WqWxN2h,Hilary Duff,57,2358577
3zNM2tRfTX6LI1lN2PlrTt,Westside Connection,57,1517591
7e52Ytzjj1q71DUj2cSlch,Sarah Connor,57,1172084
1pmixngtBJleMrGUG5o8DE,Mr. Vegas,57,362698
78OAtwN3XpjMcjibnF2Kw5,David Lee Murphy,57,355733
0fGVuq5ed21pM7iWwTcMyk,Amy Lee,57,461063
4rGrN4XDYhP6dUAZMvcuHr,Caesars,57,85534
6aIm51fHkokqlJn2vzNTH8,Webbie,57,1122239
7oAskcd3mX9ZzxMPFHYqoN,Andrew Ripp,57,69254
5eyMzR1hYiEZtN2c9ly2kw,Matisyahu,57,716702
1TJbmc7jTpw78GKCiMpvDh,Blue October,57,479208
35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,57,1997632
4xXQxNcBCtsaz6Gw1IblE3,Michael Cera,57,209983
55qiaow2sDYtjqu1mwRua6,New Kids On The Block,57,830742
1dIdBZaaHRW2bDTkHNfWln,The Veronicas,57,964925
4po5m4plDQk01gLzTcCMfA,Kunal Nayyar,57,818
070kGpqtESdDsLb3gdMIyx,Easton Corbin,57,956292
7BAaznGSsqcksud4R5ou5z,Cory Gunz,57,49612
1AeC9AuzqGc3IXMC2T5xny,Zakk Wylde,57,572348
7qAcXJgt1PWnxwUgxMdyuk,SICK PUPPIES,57,911753
6z1cicLMt9XArxN10q7m8a,Travis Porter,57,828971
3tB8VKd0rtEnc9x8l78ymo,Sabi,57,7870
7H6dkUChT5EoOQtUVMg4cN,Hunter Hayes,57,1241800
4uRYpUQZrNrY5t8tAv3XrD,NERO,57,788922
04abdnqPQe2N4fjztDea6z,Austin Mahone,57,1929381
6If57j6e3TXXk0HiLcIZca,Sevyn Streeter,57,1476138
5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,57,630421
47NluEnhJda2gsnjuvcoob,Santino Fontana,57,9588
1mU61l2mcjEFraXZLpvVMo,Matthew Koma,57,102193
27fy6rHPC58Eo2VUu0iJSG,Lookas,57,70566
4frHO7KPcfMjhnVdIMJ98c,Tarrus Riley,57,428004
7meyrw7Or5DwteYxDJrkCM,YK Osiris,57,1728590
5Berubt6ysOy2LCMyqhmXP,YFN Lucci,57,2518698
4olE3I5QU0dvSR7LIpqTXc,WATT,57,23097
2ySHS7UojGu20XfUPaBlyu,Devin Dawson,57,208875
5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,57,855648
1B0Rp4SWGnFgGCPU5Pju6E,Nego do Borel,57,2271212
4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,57,1388763
4KJ6jujcNPzOyhdNoiNftp,lovelytheband,57,426908
6DVipHzYsPlIoA0DW8Gmns,"Royce Da 5'9""",57,786871
2HUwZ0kumzCSlhFcjFZfpp,Flipp Dinero,57,1308318
3s8alQfNnY0roAHaJh7Xxt,Dom Kennedy,57,598911
75WcpJKWXBV3o3cfluWapK,Lute,57,225791
21dooacK2WGBB5amYvKyfM,Smokepurpp,57,2407531
0XIKGBo9PnK1ApI5tZA60d,DaniLeigh,57,1332662
5yy76ufVriyvidNSvXlRU1,Clever,57,85903
2PaZWGu5T5nHjY2xxAkFsT,THE SCOTTS,57,252358
1v4YnufenjE9BLAfP90qvt,Arcade Player,57,53445
6Rw7DRa1dzChBvxGPCpOxU,Niko Moon,57,139039
6vHBuUxrcpn1do5UaEJ7g6,Domo Genesis,57,359735
6nXco5Q3cJJ0ZutnBOsSpq,MacKenzie Porter,58,67798
1BEUkE2CSUgHTLSBMZdnFB,Mae Muller,58,148809
4zonL9YdcI15v7dYqVLuMV,Carolina Gaitán,58,1687
36CUTsdtNgCwMq6zKD1l8I,Mauro Castillo,58,42833
72kqSqk124Vnl1wtT6q9Fh,Adassa,58,8966
6BpvASijzSWj7gnZD4Dvf1,Priscilla Block,58,157061
60wslYioiBcxSTInM4nIy2,Jordan Fisher,58,439706
6NvsNA4Ea62yJh7ePTS8gz,Josh Levi,58,79570
2GB8NPGTvSHk3KwmxtVvaB,Katelyn Brown,58,8116
42MRYPhQfcEXqb18dl5ERX,"Bobby ""Boris"" Pickett",58,25379
3qbnxnvUqR14MJ9g8QwZJK,Lonestar,58,1429070
08p7B5OtcUuVblvkQIlBhJ,Tyrese,58,2533033
0xxJO75NeIAF5jYruLYIDT,Tracy Byrd,58,819094
3bGXaFVQLASmDMdjjeJr8a,Montgomery Gentry,58,1475847
3XlIhgydjvC4EniPFZT20j,Trisha Yearwood,58,1189192
0SdiiPkr02EUdekHZJkt58,Hanson,58,516136
12FHARd9fY0Tu0ila4Ua25,Trick Daddy,58,1088125
0jJNGWrpjGIHUdTTJiIYeB,The Wallflowers,58,844720
6AVLthptCPhfrxlHadOBJD,Jill Scott,58,1789116
3aVoqlJOYx31lH1gibGDt3,Babyface,58,1074222
5rScKX1Sh1U67meeUyTGwk,Michelle Branch,58,663947
6nfYGe7IIuuP5bMY1jkJP6,Jermaine Dupri,58,498956
6FbDoZnMBTdhhhLuJBOOqP,Jewel,58,806274
4aJTB79uwT4sP0Nb8QGWHc,Joe Nichols,58,790363
5svDnd8joFhbpbA3Ar0CfN,Junkie XL,58,122538
2XnnxQzxFZG8qEPjakokPM,Obie Trice,58,1054981
02QYcz7JjwzKiKGHg53rZY,Sasha,58,10394
4RPAm27zZnyxkEEpdWmrd0,Jeremy Harding,58,1577
110deyrdzDK0DIuHPeQgKL,Murray Elias,58,446
0oBEeN6BCxEgMogzThqrPf,Big & Rich,58,1222945
1GaBsp1ICIp1e6udgE7fba,Kevin Lyttle,58,102301
7xAcVHPiirnUqfdqo0USb1,Fantasia,58,2117129
53B8dEQzmtefvkdCAkO0YR,Krayzie Bone,58,370462
1mFX1QlezK1lNPKQJkhwWb,New Edition,58,1660915
0hYxQe3AK5jBPCr5MumLHD,Sugarland,58,1933723
6XwcepfAsPhrvwziGxhwju,Pretty Ricky,58,1655840
45a6gCQWq61lIUDmr1tKuO,Bun B,58,891525
4ERtgeBbWRkFzIz6LaFCeY,Dashboard Confessional,58,627281
3YJMzGjAm245zwJooY7PEj,Chrisette Michele,58,595338
7bvcQXJHkFiN1ppIN3q4fi,Joss Stone,58,1091083
6eouuqqGggqDlYRV63cgPo,Secondhand Serenade,58,981317
1TWItH0fGVAaHbNiIyFjcP,Motion Picture Cast of Hairspray,58,2918
2vm8GdHyrJh2O2MfbQFYG0,Ingrid Michaelson,58,797657
430byzy0c5bPn5opiu0SRd,Edward Elgar,58,184425
2zJoKYyLmhvsq3ORbXE7xF,Kidd Kidd,58,19280
5E17eRqSfn08FsmvNCds0P,James Corden,58,16996
2GVBp7QyHckoOg7rYkLvrA,George Clinton,58,482169
7B76SsfzG0wWk1WEvGzCmY,Magnolia Park,58,269929
2JX4h8xm0hNxCB0aNBWzyi,Gyptian,58,597600
52aHqEQZ802daFzuMHfcES,El Cata,58,13986
4we5S2VLjgY9KzIzApL1KI,Ryan Tedder,58,37028
3LjhVl7GzYsza1biQjTpaN,Hayley Kiyoko,58,1659891
6Fi8CHfO8WGtu3yO8c2Mc4,2CELLOS,58,1077948
1bPxKZtCdjB1aj1csBJpdS,Lil Reese,58,382882
5PjekOABtfU2Kwo0AHVmci,Guy Sebastian,58,542268
7gjAu1qr5C2grXeQFFOGeh,Passion Pit,58,1242122
5pU9lKGn9IUnVvOCONrcIS,Rich Gang,58,47718
6NXk2pLFocS2OkNdT7ncBt,Trevor Guthrie,58,13821
7r2uG6BlFXKcwmh9ItqlII,Wrabel,58,270991
34Y0ldeyUv7jBvukWOGASO,Bobby Shmurda,58,1559384
3aGFCoR8xGN6DKwvdzeSja,ILOVEMAKONNEN,58,363589
0N41KJ4H6bkPAm2tx7VS8C,Anna Wise,58,74111
37GUqxafAvAKGMZbXCUnmr,Mohombi,58,321724
1BhWF9W2PngtPSyobKg0rP,Pia Mia,58,1946058
5SyGEPymt1G2uto47tVWvZ,MadeinTYO,58,1026207
33JQK4UoS2aMPYBfdB5Ftt,Ryan Riback,58,15725
6lay1nwbE6hTx1jivysUAL,Princess Nokia,58,630205
3tQx1LPXbsYjE9VwN1Peaa,Marc E. Bassy,58,416283
4ryoUS0W8qXokfMxrlJt6O,Skip Marley,58,302442
1okJ4NC308qbtY9LyHn6DO,BloodPop®,58,30946
0WOxhx4hikIsyF3CRPLC8W,Famous Dex,58,2477886
6extd4B6hl8VTmnlhpl2bY,Huncho Jack,58,1198446
5vQfv3s2Z2SRdPZKr82ABw,Dzeko,58,71474
0bdJZl7TDeiymDYzMJnVh2,Preme,58,134287
3CbYyyd8wH3RT6t0jwpdzC,Murda Beatz,58,151715
3KwmxIhSe9UTSEF37kwngR,SHAED,58,180334
3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,58,162918
6PDLwWvgYNMfBRLqC1h5cJ,Buddy,58,248460
3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,58,34454
0Y30TbA4p8SAfCzy2AFBa8,Yaviah,58,170920
6sHCvZe1PHrOAuYlwTLNH4,Gus Dapperton,58,499841
3sKeaby6GMSJWgYueZaSjE,Mokita,58,210304
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,59,535809
5H6xmHXjsq98NLbEjuE29f,NEIKED,59,175685
64H8UqGLbJFHwKtGxiV8OP,THE ANXIETY,59,185605
1xoxekeb8jUVHKJB7m6bfg,Tyler Cole,59,35786
0C86lmpnwiyLDUiyo4d0P1,BRELAND,59,119176
1PpDfXOUG7gxUjR1quWnwp,Amanda Reifer,59,15293
1YRqgFNXqRyMDRr8ClS1NL,Kaliii,59,461208
7xsuKSqVVN2JzUIpZV0GeW,DRODi,59,19473
164hs3x1Tsp3FgJWNHee1r,The Citizens of Halloween,59,30786
0g9vAlRPK9Gt3FKCekk4TW,Ab-Soul,59,1087560
0iVrCROxeyon7MZUW3MfzT,Montell Jordan,59,892948
0rG0AZBscc8S8q1ahIsasI,JUVENILE,59,1033367
3Ay15wt0QChT4Kapsuw5Jt,Clint Black,59,1071551
6x9QLdzo6eBZxJ1bHsDkjg,Sisqo,59,1058972
4MPkNgar5uTd8Sqvrr7par,Clay Walker,59,1213428
37W8SKV5Vc8lcGtdyWCA5m,Gary Allan,59,1074713
3ltFy7g6KKQPPttsdOMlq3,Jo Dee Messina,59,800418
694QW15WkebjcrWgQHzRYF,Everclear,59,995905
3UVRliakQfa1pMWIsNuiZ8,Musiq Soulchild,59,1162356
2t2XKfWKLXpFIjFwy1K8wx,Aaron Lewis,59,887762
4Icvbp9RDt5aY2TWDOVDsr,Afroman,59,479841
2gie1bU1LwnxdFAJoTLjzT,Loon,59,52877
3PyWEKLWI0vHPmoNrIX0QE,Rakim,59,925471
7fJYw1vK9yWb8o51I8qHin,Chad Kroeger,59,76415
7JXCJDLGh1k9cg6JbYCpYl,Flipmode Squad,59,26468
1UdQqCUR7RwB9YYJONwbdM,Trapt,59,1121721
1pgtr4nhBQjp9oCUBPyYWh,Fountains Of Wayne,59,196207
1l61CX1j6go8arTjPH9wy0,BlueBucksClan,59,116054
6eBYLQONaYZhZNAVK061t6,Nina Sky,59,145087
4pr7J7wzgObkE3DD3Izi7q,Young Buck,59,1035956
0st5vgzw9XkH5ALJiUM1lE,Slim Thug,59,940542
6vdMPayKk8YJxxeNP5oMCb,Chamillionaire,59,889441
0GyAZiIV45rnBBf4KdGLS7,Gabriella,59,70583
0REMf7H0VP6DwfZ9MbuWph,10 Years,59,674061
0yN7xI1blow9nYIK0R8nM7,Buckcherry,59,851068
1vkJFCwstOoJO7yQ4lTtLK,Paris Hilton,59,795794
1bDWGdIC2hardyt55nlQgG,"""Weird Al"" Yankovic",59,924791
264nbMzGPSkDZqTY8nXwCG,Tommy Torres,59,873059
6eKWqnckwdIlSnjaYgIyxv,Eli Young Band,59,829063
0BEI7i5sgUuivcfwXLzFmM,Serj Tankian,59,1100248
1f5GqyOPo0CkotzzRwviBu,The Lonely Island,59,1076725
3Cv2vi3WTl8VZOTdrBkKdM,Wonder Girls,59,875456
3tufWJzpCiAGleBt5TkmTn,Ratt,59,1178579
4Cqia9vrAbm7ANXbJGXsTE,Slash,59,3113469
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,59,1474104
1PbBg2aYjWLKRk84zJK15x,Echosmith,59,607313
1INuLZXjjVbcJRyWvD1iSq,Jack & Jack,59,1409333
3ohcHMuUq1717s8AH17hfT,The White Buffalo,59,553697
4AapPt7H6bGH4i7chTulpI,Ben Rector,59,377639
2hWs22BmQkK4czFtDLnar2,Rob $tone,59,272978
1rs3y69kDwkIdGJcOYngQt,J. Davi$,59,7113
36Tn5h23ysORlLKc42UXfe,J Spooks,59,4056
5kuJibJcwOC53s3OkoGMRA,The Revivalists,59,384579
52lBOxCxbJg0ttXEW9CQpW,Louis Prima,59,206827
6USMTwO0MNDnKte5a5h0xx,Y2K,59,309828
2eqoJbzUGDwys5ENUkbT3h,J.I the Prince of N.Y,59,1071516
4yJHrytMK7mqtKsXVGaBNg,Fana Hues,59,72437
2hVWBpjLW4Q7fboYz2pVYK,Moliy,59,21323
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,60,396408
4sj6D0zlMOl25nprDJBiU9,Andy Williams,60,545154
18MFcGBHtyW0mU3ufcm0X1,Diane Guerrero,60,12736
3nViOFa3kZW8OMSNOzwr98,Queen Naija,60,3123119
04uu8U3I1h26Fp2NBkPTRZ,Sam Tompkins,60,221414
4mwdnO2jZrMmMVrjcHsZBv,Kenny Mason,60,187422
6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,60,1029246
4TshyQDihSYXSWqvclXl3I,Parmalee,60,271376
23DYJsw4uSCguIqiTIDtcN,Southside,60,128747
3sMYEBy0CZFxedcnm9i9hf,Frankie J,60,623028
0gY0jm6QAzJCAslmZC3T35,Joony,60,34547
1A7NzAUPSwbUmfyGEmRM7h,Anya Nami,60,127657
3VrGfWE8YdYMK4ySpnE0ly,Lyrical Lemonade,60,168266
6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling,60,257685
17hR0sYHpx7VYTMRfFUOmY,Maurice Ravel,60,521022
0y2FPygoi6LVc75pxCgsMk,Conner Smith,60,87406
60gmlHZmT16wiO9GiXKYK9,Chris Janson,60,378995
7iMvwE8qANp3aIfAGKEAwS,Cam'ron,60,739513
3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip,60,608614
2BQVRw9md4UKcGUrDXABCD,Tracy Lawrence,60,1159692
782IpIScTpnDhYb9hyxOu1,The Product G&B,60,6592
0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,60,813449
5mMuiFhh7faS7qxnTLRA6u,Barrington Levy,60,290764
0LhHRmSd1EYM5QdNeNnCoQ,Darude,60,217512
4BIQA9vRkqXEnA2twmq7mU,Mario Winans,60,66259
4DToQR3aKrHQSSRzSz8Nzt,The Hives,60,835282
