track_id,name,duration_ms,release_date,album_type,explicit
707rK2RH1p0fUCYwUNLsWv,private island,132173,2022-01-13,album,True
7rEUuRanwV9piOwwPKxPIM,south to west,122693,2022-01-13,album,True
3bOEO8nom7HhWQ3mavmjoM,flooded,152000,2022-01-13,album,True
4LkT6eAaE0ewY21VHfKoBv,die alone (feat. Yung Bleu),261866,2022-01-13,album,True
0lEjxUUlKqjqXrVlIHFduD,P power (feat. Drake),193346,2022-01-13,album,True
6Ab81Bs9fcOwaTYuBsUUpI,Eazy,234288,2022-01-15,single,True
5OjTPQHQZ8rHdfZVDDqaFk,PUSSY PRINT,128039,2022-01-17,album,True
7ancvwiSHq5uQSUCxW6IFY,Flossin',168000,2022-01-20,single,True
0P2P1AxcRYhiZvoF5MyRmM,Rumors (feat. Lil Durk),185855,2022-01-25,single,True
2Sc8Vpb2cK0NYHaIkjBR5p,Bring The Hook,265185,2022-01-28,album,True
3mEV5HCSzchjEG5NwLC0IR,Fish Scale,170958,2022-01-28,album,True
54COqDgfYUv07Kytm2Ndof,No Switch,180705,2022-01-28,album,True
4XEz27XgKEC4DJEfVo473y,Bring It On,244693,2022-01-28,album,True
1cGu5a4DcOcmg4NbiqwYwH,Know Like I Know,232336,2022-01-28,album,True
08ypXHvXLsr4CqEin9TLdc,2Hoo,166843,2022-01-28,album,True
36mU1SRz3SFAoiVuHhZ8yj,Long Live,159069,2022-01-28,album,True
5Ul8DCsqFvt5wNULpgj5aW,Dis & That,175521,2022-01-28,album,True
1NMvJLrsL07aatHDegq4x8,Smoke One,204912,2022-01-28,album,True
6AshXllQhobwSXsdpgp41w,Johnny P's Caddy,225000,2022-01-28,single,True
4GKHIuAyQBWSvrVxoej52H,Shotta Flow 6,192147,2022-01-28,single,True
6MOst484piqXpzPPRRe8i5,vice city,220708,2022-01-28,single,True
0N0h5lXc4HOiLgGb9EZi8m,Rocking A Cardigan in Atlanta,96825,2022-01-29,single,True
4heBcjj4Lw3X2sQVFNbLbz,Scared Money (feat. J. Cole and Moneybagg Yo),204285,2022-02-04,single,True
3pEINn37iH5fx8TpXYNGIO,Hate Our Love (with Big Sean),226373,2022-02-04,single,True
1ciQU7ZQGHq129m3njp9en,dirty dancer,169720,2022-02-08,single,True
1dKe9VEGUSNfzn5MDvm6SJ,Closer (feat. H.E.R.),168873,2022-02-10,single,True
3YFnfm9z8RmPFIZ7C16u4e,Doja,171453,2022-02-11,album,True
7lcI4X8RZxK4zIknJcwpBq,Bussin,136760,2022-02-11,single,True
4huBDGP4I3S0pYI0EaRN1c,City of Gods,256000,2022-02-11,single,True
59CfNbkERJ3NoTXDvoURjj,Boyfriend,153000,2022-02-11,single,True
7Fege3yv4dvehB3NdRBGwI,Banking On Me,200000,2022-02-14,single,True
3wn8nOygkHLUQ9dlXM1rKW,Poppin,167186,2022-02-18,album,True
3vySEUpD0tc801F2WZDLYw,Freaky Deaky,215281,2022-02-25,single,True
4N20NYwhJRArlzEhdCKXka,Usain Boo,186677,2022-02-25,album,True
0FmKMGrNrrf12GmmCYh2eJ,I Wish,165760,2022-02-25,album,True
7f4bsFFcKOU7ysIPjj0yCj,Falling Slowly,119000,2022-02-25,single,True
3itijJswMR7p7RbfqlYf1Z,I Hate YoungBoy,261818,2022-02-27,single,True
3IPGG5Niex4hGlXFOYWzp9,Don't Play That,133613,2022-03-04,album,True
01XvpCU5TnYXaNFrrwm1We,War,160133,2022-03-04,album,True
0BN8fpOPq04txIG8VmxKOg,Neighborhood Superstar,235582,2022-03-04,album,True
0AfBqvVQowOxKyau7NxUWp,Facetime (feat. G Herbo),156133,2022-03-04,album,True
4RaV9tFFV7R04lglRhgg5O,Straight To It (feat. Fivio Foreign),178413,2022-03-04,album,True
3gG6t4xCPtnTskhpRFFsqO,Evil Twins,115320,2022-03-04,album,True
41jxlPqpPqiky977DkJrpY,Trust Nothing (feat. Moneybagg Yo),185213,2022-03-04,album,True
0vp1sk3FzuDBeLMLcRhQdL,HANDSOMER (Remix) (Feat. Ktlyn),143414,2022-03-09,single,True
2bPI4TKM4oTxl2SijUXM2J,AHHH HA,186538,2022-03-11,album,True
7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,201334,2022-03-11,single,True
7ohROa13QK43JBRqfCmz4P,What Happened To Virgil (feat. Gunna),181393,2022-03-11,album,True
0VlpgNPHWCyh8xxLcaK2fp,Petty Too (feat. Future),159926,2022-03-11,album,True
1tXDziDamT0we73CTDsgsv,No Interviews,179806,2022-03-11,album,True
4UO8Ywh6dKZVJZ9iUofEhD,Golden Child,114580,2022-03-11,album,True
6DPEzXUB3ZVzT2NDh7MkJt,Barbarian,149244,2022-03-11,album,True
23PzodQrNGxbywlba84Rva,Shootout @ My Crib,153813,2022-03-11,album,True
03cBu30KbreokkrclGPQf8,Started From,121060,2022-03-11,album,True
3HWQrKGmb05pcNoTIzzBwL,Headtaps,173880,2022-03-11,album,True
4AP3P2EVKANYuJk3Fi3v6Y,Grow Up/Keep It On Speaker,196341,2022-03-11,album,True
79cq3PF1wgkDVTAFMlOjNB,Blocklist,126653,2022-03-11,album,True
1qzoBWC6US7szlOsIQ1VxZ,Difference Is (feat. Summer Walker),193396,2022-03-11,album,True
4W730PJT4aw79pZ9D8BLhl,Federal Nightmares,151340,2022-03-11,album,True
1X8E4vVoOM3BpSQlEDSjjM,Burn,217222,2022-03-18,album,True
2DQayQSTaomynGyTLXzGs0,Wandered To LA (with Justin Bieber),188833,2022-03-18,album,True
1hB3M3POeKMLxcEFEvPeqU,Already Dead,231220,2022-03-18,album,True
1CfuBY3BDdKpooQ9L5zgUc,Cigarettes,227527,2022-03-18,album,True
7LczcBaamU9pTkV4Cl9NyX,Blick Blick (with Nicki Minaj),178413,2022-03-18,single,True
3i6sCTU7ENlnHpHvrHUitW,Sometimes,259672,2022-03-18,album,True
4N9YvASsNimNYJmSAVHA9f,Computer Murderers,139533,2022-03-18,album,True
59bY27SZQ4r25o02vqOhgC,Girl Of My Dreams (with SUGA of BTS),226149,2022-03-18,album,True
45ttRl8uNtJkop7r9dmP4e,Feline (with Polo G & Trippie Redd),212203,2022-03-18,album,True
2aaUTdC6YQqEZiQEk8wPxK,Rockstar In His Prime,180750,2022-03-18,album,True
0veO6y9anwdVTaRuW7y8NJ,You Wouldn't Understand,170791,2022-03-18,album,True
6LhB5o2iWjJgNHqock5H3b,Go Hard 2.0,214727,2022-03-18,album,True
55ZNNY6D8FkNFAlVceAwIZ,Not Enough,171829,2022-03-18,album,True
4HDQt6Lepj3HpxypbG30Hz,From My Window,187211,2022-03-18,album,True
26bkmabhSByGuQgWUqB37J,Relocate,208188,2022-03-18,album,True
7Jc01x8pxVqgVGxn5jrwui,Feel Alone,230094,2022-03-18,album,True
35dnxfkrvTJCdXXlJrabLk,Proud,184040,2022-03-25,album,True
3tBZ60j1jQ7NJm8IjelyQe,emo girl (feat. WILLOW),159096,2022-03-25,album,True
1T4tQ4SSagbhAKpvcWg035,ay! (feat. Lil Wayne),124188,2022-03-25,album,True
25wdC7CJmCJPgnKw9rYquJ,maybe (feat. Bring Me The Horizon),170133,2022-03-25,album,True
3zQ61IRdlSbEyYQlwQZZxS,We Go Up (feat. Fivio Foreign),255188,2022-03-25,single,True
50eJOxJiGmJ7PBZaTKpje1,make up sex (feat. blackbear),122570,2022-03-25,album,True
48AJSd42lXpicsGqcgopof,X ÚLTIMA VEZ,192477,2022-03-25,album,True
0bBd6K5X4W7t9GyXcaVOA7,Sigue,159386,2022-03-25,single,True
1BzXvBpIFWJgu0P8P6xmP4,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),309322,2022-03-31,album,True
1HvTxgCj0mTzQlEo0zLvFb,In My Head,135264,2022-04-01,single,True
3zqDwVKG11BzavbIcnmplp,4KT Baby,137142,2022-04-01,album,True
2DdpOlqObnMU1IcMGLp0nk,"Blood All on it (feat. Key Glock, Young Dolph)",234869,2022-04-01,single,True
3ihIZrJreMJPjQdNLrEXnP,In A Minute,200470,2022-04-07,single,True
6ws54n2IzyrIxxyzlG2bVJ,Right On,213975,2022-04-08,single,True
5vhrsx08dHh2QcVh1Rsiwt,LONDON (feat. J. Cole),250722,2022-04-08,single,True
5tLdDm1cVYAH2kk7TyjmdW,Thump Shit,226362,2022-04-08,album,True
7k57GqXkbiHWEzZ1FwVGv7,Voodoo,158693,2022-04-08,single,True
320tx0kPOgglVpUj4KK8ZF,GINÉ,134844,2022-04-15,single,True
2cny5OSTr2976U3o018GoV,[The Jackie] (with J. Cole & Lil Tjay),204434,2022-04-15,single,True
1r8ZCjfrQxoy2wVaBUbpwg,THOUSAND MILES,164781,2022-04-22,single,True
2PljnVsnl2PRwCvfhbdQup,Plan B,163764,2022-04-22,single,True
6OrTKLtcF7EBayOV2QqkSK,Hold That Heat (feat. Travis Scott),221538,2022-04-22,single,True
1dp8aQANyTRKssDeAYPiZe,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),152612,2022-04-22,album,True
1ZM8toCOlnfBKJdvR8GqUq,Rock N Roll (feat. Kanye West & Kid Cudi),233922,2022-04-22,album,True
3Wx98ijEDnsxyMYePCuFNI,Dreamin Of The Past (feat. Kanye West),173633,2022-04-22,album,True
7qQMtg44hxQ0ga7NhyyNxR,Brambleton,170911,2022-04-22,album,True
5BmB3OaQyYXCqRyN8iR2Yi,SLUT ME OUT,123672,2022-04-22,single,True
19n0UZuW8AArMVWNztoXu9,Frozen,179148,2022-04-28,single,True
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),189893,2022-04-29,album,True
1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,172933,2022-04-29,album,True
3FSwpQ9dBZBeBV6UdYHI2R,712PM,173186,2022-04-29,album,True
6wyhUr4Xw8z5uSy0AhoZfU,I'M ON ONE (feat. Drake),236186,2022-04-29,album,True
4XJRpBOG0bU3Nxnvam3FnC,LOVE YOU BETTER,129479,2022-04-29,album,True
7rWCWzPRftzZTZtIyQtaDU,KEEP IT BURNIN (feat. Kanye West),207213,2022-04-29,album,True
2tzgSUZOUKopYbRqQOVT8X,MASSAGING ME,106133,2022-04-29,album,True
53wBhj706wDMNuBj4FJ0RI,CHICKENS (feat. EST Gee),195266,2022-04-29,album,True
1Ijpng3ZLhTRcEd8iqh4p4,GOLD STACKS,162333,2022-04-29,album,True
2KdKh9vHbKW0tZLqtpxxI0,Honest (feat. Don Toliver),193322,2022-04-29,single,True
2UqL5OiGs3hfY6W8gudKjm,WE JUS WANNA GET HIGH,133133,2022-04-29,album,True
7EBg0P4VY9IHBF5hq6WQZS,HOLY GHOST,170266,2022-04-29,album,True
48QmKjg2FI6BfNW7SX1h86,BACK TO THE BASICS,177026,2022-04-29,album,True
7HFyGCuGYFmHjxnjujBxM1,THE WAY THINGS GOING,179493,2022-04-29,album,True
5xWFnfdUho54EkKjqBtMLx,WORST DAY,187360,2022-05-02,album,True
3ioJs8DQw527GmqJIp5gZG,Nail Tech,206385,2022-05-06,album,True
4ZUpTMKPYFTfJqamWFU9Zv,IDGAF (with blackbear),140666,2022-05-06,album,True
0wHFktze2PHC5jDt3B17DC,First Class,173947,2022-05-06,album,True
6Xom58OOXk2SoU711L2IXO,Moscow Mule,245939,2022-05-06,album,True
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,243716,2022-05-06,album,True
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,178567,2022-05-06,album,True
4tYFy8ALRjIZvnvSLw5lxN,Party,227628,2022-05-06,album,True
5CzixCxDkRXX9mScCmah8O,Un Ratito,176936,2022-05-06,album,True
41oY4WCTj5kccfesTVFnvN,Tarot,237894,2022-05-06,album,True
0LnS7aOdOdI1dNKZqdOLz4,Dua Lipa,135053,2022-05-06,album,True
5kVZxyMY1gfdCLiChsfjn1,Yo No Soy Celoso,230704,2022-05-06,album,True
3EMp20j5E42MxfFbsEsIvD,Churchill Downs (feat. Drake),309327,2022-05-06,album,True
1797zYiX4cKosMH836X9Gt,La Corriente,198367,2022-05-06,album,True
5Eax0qFko2dh7Rl2lYs3bx,Efecto,213061,2022-05-06,album,True
2uflssWlCaJ6CbTMOsUpNI,Aguacero,210989,2022-05-06,album,True
4d4ZXH4dr5bYfgErHiZCX2,Dos Mil 16,208615,2022-05-06,album,True
44XjoNvtwevktFKjvVe1vH,Andrea,339611,2022-05-06,album,True
0UvZcEfpzVyx47QsRbjyBz,El Apagón,201816,2022-05-06,album,True
6VrQTLzzuyGIYjUDe4kAZk,Un Coco,196412,2022-05-06,album,True
0wihfILRNOwE2156Shezc8,Agosto,139041,2022-05-06,album,True
7Bot6AB2dsvZEyqzUL8AUH,I'd Do Anything To Make You Smile,193765,2022-05-06,album,True
4CuZSJLlmUrEfcXUm6pQk9,Young Harleezy,224841,2022-05-06,album,True
1bdm32mVmoGcek5bVKxQKd,DFMU,197520,2022-05-06,album,True
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,243716,2022-05-06,album,True
71wFwRo8xGc4lrcyKwsvba,Callaita,250533,2022-05-06,album,True
3QVf6yjNJrIWEjsZgK3kho,Who Booty (feat. Iamsu!) - Jonn's Version,190515,2022-05-11,compilation,True
5qbhVL3vB7HwWvb0042B7y,The Heart Part 5,332228,2022-05-13,album,True
0fX4oNGBWO3dSGUZcVdVV2,N95,195950,2022-05-13,album,True
2g6tReTlM2Akp41g0HaeXN,Die Hard,239026,2022-05-13,album,True
3lzUeaCbcCDB5IXYfqWRlF,Silent Hill,220779,2022-05-13,album,True
5Gt9bxniM1SxN61yRzRhXL,United In Grief,255377,2022-05-13,album,True
28qA8y1sz0FTuSapsCxNOG,Father Time (feat. Sampha),222497,2022-05-13,album,True
1QPreu0BNOrUfEb8HTd2qG,Rich Spirit,202285,2022-05-13,album,True
67XC51nlZncNpHmZ8rOU9a,We Cry Together,341307,2022-05-13,album,True
66mVPWmFvXPFf8pjK5ttOW,Worldwide Steppers,203367,2022-05-13,album,True
6BU1RZexmvJcBjgagVVt3M,Count Me Out,283642,2022-05-13,album,True
1REVvAphiSTJyKQ1fDpHa4,Purple Hearts,329295,2022-05-13,album,True
3drdWsJKiVCSQ2gKhd9BDT,Savior,224466,2022-05-13,album,True
15pyFQHCTVp6T7vaWctSgO,Rich - Interlude,103319,2022-05-13,album,True
0fX4oNGBWO3dSGUZcVdVV2,N95,195950,2022-05-13,album,True
4zMxWSP2qZUy5CBCH5PdzZ,Crown,264299,2022-05-13,album,True
1uY1X8YeBixs1FdQ3fQ7d4,Auntie Diaries,281069,2022-05-13,album,True
5G4uLkFKdEZLcuNyeomQmE,Savior - Interlude,152985,2022-05-13,album,True
5xoYormSTltk6F9SlQV6mm,Mirror,256006,2022-05-13,album,True
346SJSEbB6pNZMpwovxDiu,Mother I Sober (feat. Beth Gibbons of Portishead),406528,2022-05-13,album,True
6EbVuwU7EnKeF2hdpViXCH,Die Young (feat. 347aidan),148816,2022-05-25,single,True
4bt7eqP7mfWduRBKEpCAzM,chaotic,175533,2022-05-27,album,True
30vAfL9Wyu2fu07vdbZ1Xt,See Wat I’m Sayin,146732,2022-05-27,single,True
7fYRg3CEbk6rNCuzNzMT06,Potion (with Dua Lipa & Young Thug),214459,2022-05-27,single,True
32vE1nuG8T9c8bhmZdRY6d,Cooped Up (with Roddy Ricch),185857,2022-06-03,album,True
0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),192840,2022-06-03,album,True
1oc92BMKYkNxK17C2GtyRM,Distraction,171319,2022-06-03,single,True
4IxeKzzxUSEgivgtbSbyIK,I Cannot Be (A Sadder Song) (with Gunna),169824,2022-06-03,album,True
1NvpO1o8SpkdH3txtJQQc7,Lemon Tree,243486,2022-06-03,album,True
67dU06KGaJHLLlo5Y5bkD2,Reputation,248177,2022-06-03,album,True
2meHtZ7N97pJfvTL4hYtfv,Insane,169660,2022-06-03,album,True
7JyFwJC3uRpiNfq7oKafgn,Euthanasia,145795,2022-06-03,album,True
7uSxfwJFwtZwP7NTHxto2B,Love/Hate Letter To Alcohol (with Fleet Foxes),183816,2022-06-07,album,True
09AvsbivV1FQBRAEBJh7UL,High,175163,2022-06-08,album,True
3S68RFe1lsdCdTMPIMJM3X,Cash In Cash Out,216135,2022-06-10,single,True
3mDJbXIpV9osy8d3TCw9hh,Publicity Stunt,196657,2022-06-17,album,True
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),218364,2022-06-17,album,True
4rmVZajAF7PkrCagGPHbqa,Sticky,243227,2022-06-17,album,True
7sT7kZEYd1MrmzLLIRVZas,Calling My Name,129964,2022-06-17,album,True
0nAZGkBGKQCXyaoSJfRhC1,A Keeper,173097,2022-06-17,album,True
2vy9Ry1TNjCD85TiCbTz0r,Liability,237932,2022-06-17,album,True
0b7UwotRCrS7qBoLDjfvSY,U-Digg (feat. 42 Dugg & Veeze),235500,2022-06-17,single,True
68hn4O7tjgp4ITx5dSpuNL,Did Shit To Me (feat. Doodie Lo),156000,2022-06-22,single,True
6Ffu3RbeGb78BhcOMXBjGs,Iffy,173546,2022-06-24,album,True
3FWwi61OP7vXEikwqhZCPZ,Vegas,183026,2022-06-24,compilation,True
3GbQcjKWT7eVpUfzqwUjxv,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),180666,2022-06-24,single,True
7My9ca9QEIR8MvIOdIrTWA,From The D 2 The LBC (with Snoop Dogg),215120,2022-06-24,single,True
64pUytZWfCpeeMBN0XAadF,Psychic,220760,2022-06-24,album,True
6JbrcjoMVBBNZllVOiHBcU,Burglars & Murderers (feat. EST Gee),160033,2022-06-24,album,True
1oNm8t4M05eHVX6KCfRaG8,Addicted (feat. Lil Baby),218266,2022-06-24,album,True
56Z1Jhb8RwuCSpRO72yZox,Possessive (feat. Lil Wayne & BLEU),233746,2022-06-24,album,True
3Rm787pfQBmS4PTwhI7EUR,Wake up In the Sky,203161,2022-06-24,compilation,True
7fOBp3Fs248pfOEMZAIeRo,Swing Ya Pole,150277,2022-06-27,album,True
4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,175934,2022-06-30,single,True
4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,175934,2022-06-30,single,True
3uJFmluXzYedoJcvhpC1AW,Hot Shit (feat. Ye & Lil Durk),211649,2022-07-01,single,True
52JFc40b28XJDROR3c4uAr,Good Love (feat. Usher),232787,2022-07-01,single,True
3uJFmluXzYedoJcvhpC1AW,Hot Shit (feat. Ye & Lil Durk),211649,2022-07-01,single,True
3XgGQ1wjo5khvq2UImjyNF,ALL MINE,216062,2022-07-08,album,True
00imgaPlYRrMGn9o83hfmk,LOOSE CHANGE,226011,2022-07-08,album,True
4xKQtLZn8m2d2KJy13ZujE,PRICE OF FAME,379004,2022-07-08,album,True
3zakx7RAwdkUQlOoQ7SJRt,"GRAVITY (FEAT. TYLER, THE CREATOR)",214692,2022-07-08,album,True
0e0JshRej2NwT7jahEmv52,ROLLING STONE,162006,2022-07-08,album,True
2krESug6AyfOL07tlaGwts,GHETTO GATSBY (FEAT. ALICIA KEYS),198005,2022-07-08,album,True
6MF5JoJYj5uK07Si6fRAPM,HEAL YOUR HEART (INTERLUDE),75043,2022-07-08,album,True
48oQGynnS8RLiYRFsJ6pDL,FYTB (FEAT. JOONY),198003,2022-07-08,album,True
4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,232066,2022-07-15,album,True
2QWEMqQMJR1KDf6hDjJOs6,Arson,159761,2022-07-15,album,True
4OmfWzukSVD140NiAIEjem,Static,156506,2022-07-15,album,True
493JwOBVJAGB4safZK0Q4E,Saddy Daddy-O,198000,2022-07-15,album,True
5ZWNnO9MyPfGrUHiGWHESB,Pressurelicious (feat. Future),173061,2022-07-21,single,True
2z9iuAxKv4TTeCrPAxxKg9,Love Lost,162875,2022-07-22,album,True
5bLGQqcpsz5ISWeihZfJnR,Are You Entertained,156083,2022-07-22,single,True
2TSfStvlAMLw89u3tali79,Dah Dah DahDah,151776,2022-07-22,album,True
1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,225388,2022-07-29,album,True
1Hohk6AufHZOrrhMXZppax,ALIEN SUPERSTAR,215459,2022-07-29,album,True
2mqTtvbKxH7SoEQ2oGAnsA,CHURCH GIRL,224472,2022-07-29,album,True
1MpCaOeUWhox2Fgigbe1cL,I'M THAT GIRL,208014,2022-07-29,album,True
0mKGwFMHzTprtS2vpR3b6s,COZY,210372,2022-07-29,album,True
0Fl4eWzVaMUOdXcOrj6F1q,VIRGO'S GROOVE,368758,2022-07-29,album,True
3HyR1j49TY5ACP2lseF1jx,SUMMER RENAISSANCE,273997,2022-07-29,album,True
3GdWfmQBiiJrDUvSZS1bGv,Never Sleep (with Lil Baby feat. Travis Scott),185785,2022-07-29,single,True
1w7cgGZR86yWz1pA2puVJD,HEATED,260769,2022-07-29,album,True
1LCm0lFnEsxR2oPqyHLGX9,THIQUE,244792,2022-07-29,album,True
4DByEumlGTZKSzuVEZ35eo,PURE/HONEY,288254,2022-07-29,album,True
3k4CoiIQXiNBrwrmbBMDxj,ALL UP IN YOUR MIND,169819,2022-07-29,album,True
4vb777iaycnlFxVkJMmtfd,Peru,187111,2022-08-04,album,True
0HrWshW3SuFJ6nKS9ba9Mh,Vette Motors,173419,2022-08-05,album,True
0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),178176,2022-08-05,single,True
0UmMT7DNXCOJvSmXXGNG5b,Umm Hmm,132750,2022-08-05,album,True
7B1J53ECCbVKukD19Wyy5K,I Know,150857,2022-08-05,album,True
0oPpchtgx4hZ2J246g5mqn,Home Ain't Home (feat. Rod Wave),141166,2022-08-05,album,True
2kMaRdtDUsqpcuKhxLZxR5,Fuck Da Industry,181132,2022-08-05,album,True
7gGxciSaKoeDJIC7dcaVFC,Free Dem 5's,169056,2022-08-05,album,True
6YiJ0k1DBJl59WorlLOEK5,Lost Soul Survivor,155675,2022-08-05,album,True
2rkTDJLlnCgZuHB8uLc5Fp,Hold Your Own,187392,2022-08-05,album,True
3FAg7hVsWegbvPVRNM0rYm,Top Sound,101052,2022-08-05,album,True
1p0BcIePXAd65ouic9XrLT,Kamikaze,200000,2022-08-05,album,True
6EHrcQZt9a73mLeRggVRht,My Time,158241,2022-08-05,album,True
6QwxfYarykL4lGiNLixdHd,Big 14 (feat. Moneybagg Yo),247458,2022-08-05,single,True
0WBx5ynHLEFv5RFgxKTvIN,7 Days,175609,2022-08-05,album,True
1WZSTEcC48PcrQZliCZj2y,Alone,191158,2022-08-09,single,True
5gUiTylvifZnUrynE4FFPu,By Your Side,194050,2022-08-12,album,True
4iHSG1bLNheYXW3kXHtPvy,Cold December,192021,2022-08-12,album,True
4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,170977,2022-08-12,single,True
1NtyeXryylf8HWXnxVTD3v,Yungen (feat. Jack Harlow),226115,2022-08-12,album,True
5sRUXYW5XqkHpGUjNIaU1W,Never Get Over Me,170126,2022-08-12,album,True
0qjoeS8gwEFqf0ju66ledI,Sweet Little Lies,174750,2022-08-12,album,True
4mChXwwU4xbiYIP7QQeLFP,Forever,214185,2022-08-12,album,True
5hHvFrMnwic82WwRLr4WY0,Her,137107,2022-08-12,album,True
6V74LEfuOKN9iz7YinOWpB,Stone Rolling,180705,2022-08-12,album,True
2Ty1Z8Q0bRF7niZuO8D5rW,I Know It,157546,2022-08-12,album,True
6vA7RdHmU23h3ygUPPFXz5,Ungrateful (feat. Key Glock),154433,2022-08-12,album,True
6T7tWJsjBpLb95rNqSLcih,Pieces,208192,2022-08-12,album,True
3BFxkzhkESwALQxjxOVFgJ,Budget (feat. Latto),201979,2022-08-12,album,True
4UiPTfFuP4SLo59Q9KC8Yp,Rockstar Heart,137967,2022-08-12,album,True
1LaBp63783MPDYnE3ohMAN,Time Kills (Love Birds),173417,2022-08-12,album,True
0Ixokfhum2t1dXWg54hjPn,Fading,163500,2022-08-12,album,True
557DLyFeg06jCV2cpT005C,Toxic,213288,2022-08-12,single,True
3gXWe15nwrjfhjYQ5RqLx7,29,163027,2022-08-17,single,True
0iPb0dxCtjFcmFa2ElfBJ5,54321,182325,2022-08-19,single,True
6A1bwJpWOUjlhYh2j2kftQ,BEAUTIFUL (feat. Future & SZA),223232,2022-08-24,single,True
70Gw6yQcnYCBKXTFONiDtc,Do We Have A Problem? (with Lil Baby),207065,2022-08-26,album,True
2sOj9vyd6yiss9W1IK6chU,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",501648,2022-08-26,album,True
6pr7X9UZCDn8CruopaNVha,BIG TIME (feat. Future & Lil Baby),173783,2022-08-26,album,True
2BJWxD8xKrDv8vneTvTIm9,Beat the Odds,150000,2022-08-26,single,True
47IySiC5o08gz0z5VDiH93,Juice WRLD DID (feat. Juice WRLD),207650,2022-08-26,album,True
3kT6P4hFj0IVr45TjKOLRp,PARTY (feat. Quavo & Takeoff),211025,2022-08-26,album,True
2d4XHh61JufZpNdm88TXXx,IT AIN'T SAFE (feat. Nardo Wick & Kodak Black),170197,2022-08-26,album,True
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),175238,2022-08-26,single,True
67QVeMvttYHbB1Zuvh0cn6,LET'S PRAY (feat. Don Toliver & Travis Scott),158979,2022-08-26,album,True
7fSM2taFBEB1WNZl8AOIoo,Detox,161636,2022-09-02,single,True
0ypjMI7vHiDP4sLB1C0Qna,Talk,174857,2022-09-02,single,True
2FWeNvUo79OeiHWoR1bUsO,Put It On Me,152195,2022-09-07,album,True
4HTkk2vceRNg08yGcRJtBS,Purge Me,136258,2022-09-07,album,True
53tfEupEzQRtVFOeZvk7xq,DESPECHÁ,156787,2022-09-09,album,True
1a019wP7IdYLexwbmfZPm3,Flawlëss (feat. Lil Uzi Vert),176124,2022-09-09,album,True
3fWchdm3NfLb4licNeIhV7,Love In The Way,221534,2022-09-16,single,True
2BSl2gSFHdzJAMus74qzNj,Backstage Passes (feat. Jack Harlow),158431,2022-09-16,album,True
3wspfG772mi1c25JpnNOVP,Walk,166039,2022-09-16,single,True
6SMzo4USUmfyLc1Balfaut,Lithuania (feat. Travis Scott),199250,2022-09-19,album,True
38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),210575,2022-09-22,single,True
2g3qKijfeHfDyM7Fmaoi5M,Blow,182533,2022-09-22,single,True
4wRJHXHDJnKSPr9IVn0BFR,To The Bone (feat. YoungBoy Never Broke Again),283196,2022-10-07,album,True
1QrL8zd8MIrCiOPuj02dxC,Back End,165478,2022-10-07,single,True
4vVjPTApwXZwB2H3mBq3ml,HOTEL LOBBY (Unc & Phew),142657,2022-10-07,album,True
6w2laMOxRE0yUsbq4bVLiZ,Heyy,192727,2022-10-10,single,True
74loibzxXRL875X20kenvk,Poland,83200,2022-10-11,single,True
6ug9fUi5oLLgQgOF1G8WkM,California Breeze,177789,2022-10-14,album,True
1T4k0sw0HldDg004Kw4Oct,Forever (feat. Fridayy),167977,2022-10-14,album,True
4OkFBMU18NidtaefaTjUq1,Real Spill,198722,2022-10-14,album,True
0VOMBffX1llDu37yQUt3u3,Pop Out (feat. Nardo Wick),195197,2022-10-14,album,True
1Py8c3dkLF0YczcAyBFBEM,Never Hating (feat. Young Thug),160776,2022-10-14,album,True
26Hgx0810XUis01XWvoftB,Stand On It,166888,2022-10-14,album,True
2A0G0bPmlkUXUbvWqrAXzg,Not Finished,163453,2022-10-14,album,True
0BBaLX0AEwUCmsJyI5eJ6U,Perfect Timing,161221,2022-10-14,album,True
2wdgjxZPgtrPd8OUqMSuYh,From Now On (feat. Future),179706,2022-10-14,album,True
